village_id,state,district_code,latitude,longitude,population,ntl_2019,ntl_2024,ntl_growth_abs,ntl_growth_pct,ndbi_2020,ndbi_2025,ndbi_delta,built_area_ha_2020,built_area_ha_2025,built_growth_pct,ndvi_2019,ndvi_2024,ndvi_trend,road_connected,road_type,dist_to_town_km,antyodaya_score,has_telecom_tower,growth_tier_label,ntl_growth_score_raw,builtup_score_raw,ndvi_score_raw,road_quality_norm,dist_score,road_score_raw,digital_score_raw,ntl_norm,builtup_norm,ndvi_norm,road_norm,digital_norm,composite_score_raw,growth_score
UT110062,Uttar Pradesh,11,30.19104,78.72313,2604,3.0993,3.8924,0.7931,24.79,0.0364,0.0589,0.0225,109.2,124.2,13.62,0.653,0.7541,0.02022,1,2,16.9,41.4,1,medium,0.495692,0.07894999999999999,0.25275,1.0,0.7183333333333334,0.9155,0.8591666666666666,0.07559827245286019,0.14679953430099046,0.525331278685911,0.9293016884745182,0.8852173913043476,0.41035691908082217,81.92233009708738
UT190063,Uttar Pradesh,19,28.10983,78.51234,428,0.8613,1.3555,0.4942,51.41,0.1574,0.1477,-0.0097,64.6,59.5,-7.72,0.6895,0.6728,-0.00334,0,1,43.4,61.5,0,low,0.33764799999999995,-0.02425,-0.04175,0.6,0.2766666666666667,0.263,0.13833333333333336,0.0519490923311073,0.0,0.2123517963773554,0.2085103092498799,0.1330434782608696,0.09867056528254793,6.097087378640777
UT060064,Uttar Pradesh,6,28.17061,82.34882,333,0.7634,1.0874,0.324,37.52,-0.1645,-0.1565,0.0079,33.2,35.8,7.6,0.6724,0.6828,0.0021,1,0,26.4,73.0,0,low,0.224416,0.03241666666666666,0.02625,0.2,0.56,0.628,0.28,0.035005431302872626,0.08028471772060011,0.28461870570496756,0.6117116171686431,0.2808695652173913,0.2071527920346621,40.89320388349515
UT240065,Uttar Pradesh,24,28.70241,77.06881,774,0.6562,0.9586,0.3024,39.99,0.027,0.0415,0.0146,43.0,49.3,14.15,0.2079,0.1195,-0.01769,0,1,54.8,67.7,1,low,0.213432,0.060083333333333336,-0.22112500000000002,0.6,0.08666666666666667,0.206,0.5433333333333333,0.033361821963338485,0.11983149262154855,0.02172125430911373,0.14554462554749764,0.5556521739130433,0.14840412780983686,19.106796116504853
UT110066,Uttar Pradesh,11,26.77872,78.56725,243,0.6054,0.7265,0.1211,17.16,0.0937,0.0973,0.0036,138.8,140.4,1.2,0.4213,0.4187,-0.00052,1,0,17.5,59.7,0,low,0.086388,0.011,-0.0065,0.2,0.7083333333333333,0.6725,0.35416666666666663,0.014351379052579626,0.049671702209926186,0.24981368687438965,0.6608690369012046,0.3582608695652173,0.20706487826937717,40.85436893203884
UT200067,Uttar Pradesh,20,29.73099,83.18736,209,2.911,4.7828,1.8718,62.16,-0.0233,0.0238,0.0471,129.3,160.6,24.01,0.308,0.426,0.02359,1,2,15.7,65.4,0,medium,1.1728079999999999,0.15776666666666667,0.294875,1.0,0.7383333333333333,0.9215,0.36916666666666664,0.17691966552897073,0.25946019605194537,0.5700995662657002,0.935929655180032,0.3739130434782608,0.3999322884102765,80.01941747572816
UT200068,Uttar Pradesh,20,26.67211,82.48666,1945,0.4564,0.4556,-0.0008,-0.15,0.0662,0.0716,0.0054,44.9,46.7,3.95,0.6454,0.5817,-0.01275,0,0,25.5,82.7,0,low,-0.00011999999999999999,0.020083333333333335,-0.159375,0.2,0.575,0.23249999999999998,0.2875,0.001406608773590244,0.06265543252379178,0.08734598447058509,0.17481814516351746,0.28869565217391296,0.09871480803422734,6.135922330097087
UT160069,Uttar Pradesh,16,29.65843,81.79878,1207,10.4944,16.8853,6.391,60.32,0.1902,0.3396,0.1494,157.2,252.3,60.12,0.6757,0.9,0.05429,1,2,14.0,17.1,1,high,3.882856,0.4737,0.6786249999999999,1.0,0.7666666666666666,0.9299999999999999,0.8833333333333333,0.5824422623412264,0.7110557773907276,0.9779293670667466,0.94531927467951,0.9104347826086955,0.7775491367032926,95.88349514563107
UT110070,Uttar Pradesh,11,26.6297,80.68102,494,2.0108,3.8438,1.833,86.84,-0.2665,-0.237,0.0295,68.4,76.7,12.03,0.5242,0.5805,0.01126,1,1,9.5,58.9,1,medium,1.1692719999999999,0.0938,0.14075,0.6,0.8416666666666667,0.8325,0.9208333333333334,0.17639055021354896,0.16802614661228266,0.4063034280286675,0.837614815714909,0.9495652173913042,0.42394622088736744,84.44660194174757
UT260071,Uttar Pradesh,26,24.43201,82.82551,661,0.7353,0.8454,0.1101,13.18,-0.2927,-0.2965,-0.0038,46.5,44.8,-3.38,0.3954,0.3192,-0.01524,0,1,33.7,81.5,0,low,0.07660399999999999,-0.0095,-0.1905,0.6,0.43833333333333324,0.3115,0.21916666666666662,0.01288733373411622,0.020368971409825846,0.05426793222320378,0.26208637345278407,0.21739130434782603,0.08902028447626341,4.524271844660195
UT170072,Uttar Pradesh,17,26.88508,80.4259,717,0.7852,0.8437,0.0584,6.6,-0.1377,-0.1397,-0.0019,45.0,43.9,-2.28,0.3323,0.3316,-0.00014,1,1,16.4,94.6,1,low,0.04032,-0.00475,-0.0017499999999999998,0.6,0.7266666666666667,0.798,0.8633333333333333,0.007457916283674058,0.02715862854643446,0.2548617430406567,0.799504007158204,0.8895652173913041,0.30061667716023555,62.19417475728155
UT020073,Uttar Pradesh,2,30.47502,83.27316,950,3.3745,5.3189,1.9443,55.96,0.1515,0.2016,0.0501,49.7,73.9,47.68,0.4856,0.5333,0.00954,1,0,8.4,42.4,1,medium,1.2113479999999999,0.20471666666666666,0.11925,0.2,0.86,0.718,0.9299999999999999,0.18268666333902586,0.32657059659168736,0.38345433169714305,0.7111311177513517,0.9591304347826084,0.44450603078429507,86.89320388349515
UT290074,Uttar Pradesh,29,26.53886,77.5269,2012,3.0603,4.022,0.9617,30.43,-0.0016,0.0549,0.0565,96.6,116.6,20.59,0.6978,0.7952,0.01949,1,2,28.7,57.6,0,medium,0.601364,0.17556666666666665,0.243625,1.0,0.5216666666666667,0.8564999999999999,0.26083333333333336,0.09141068014834922,0.2849035427954471,0.5156336971033455,0.8641266825369646,0.2608695652173913,0.3447435814720218,69.45631067961166
UT290075,Uttar Pradesh,29,26.95862,82.07498,1494,3.1919,3.5343,0.3424,10.4,-0.0732,-0.0289,0.0443,93.4,125.6,34.1,0.6408,0.7659,0.02501,1,2,28.1,57.6,1,medium,0.21375999999999998,0.1675833333333333,0.312625,1.0,0.5316666666666666,0.8594999999999999,0.7658333333333334,0.03341090279576448,0.2734921541342698,0.5889633550975402,0.8674406658897216,0.7878260869565217,0.4150308255638643,82.66019417475728
UT190076,Uttar Pradesh,19,29.74979,77.95168,695,2.478,4.4328,1.9548,75.82,0.1237,0.1505,0.0268,183.6,201.3,9.54,0.6263,0.639,0.00255,0,1,11.2,68.7,0,medium,1.233536,0.0829,0.031875,0.6,0.8133333333333334,0.424,0.4066666666666667,0.1860068020886238,0.15244567023564398,0.2905966669544943,0.38636074918116997,0.4130434782608695,0.2574135923449782,54.31067961165048
UT040077,Uttar Pradesh,4,26.30958,82.12236,288,0.9098,0.898,-0.0118,-1.17,-0.2225,-0.2301,-0.0075,56.0,51.1,-8.6,0.2686,0.2557,-0.00258,1,0,52.0,75.6,1,low,-0.000936,-0.01875,-0.032249999999999994,0.2,0.1333333333333333,0.5,0.5666666666666667,0.0012845052392621433,0.0071470075122195935,0.22244790870988945,0.4703149941176796,0.5799999999999998,0.19308653887396887,35.728155339805824
UT090078,Uttar Pradesh,9,29.4607,84.51983,559,0.6369,0.8506,0.2137,28.99,-0.0202,-0.0096,0.0106,122.3,125.6,2.68,0.5493,0.5117,-0.00752,1,1,33.1,88.4,0,low,0.151412,0.030966666666666667,-0.094,0.6,0.44833333333333336,0.7145000000000001,0.22416666666666668,0.024081354807665923,0.07821208554205644,0.1568231785484181,0.7072648038398022,0.22260869565217392,0.18978192953387302,34.543689320388346
UT250079,Uttar Pradesh,25,27.74799,81.24662,1700,0.6731,1.1365,0.4633,59.93,0.0647,0.0719,0.0072,45.6,48.3,5.82,0.46,0.4383,-0.00434,1,0,39.9,65.7,1,low,0.325924,0.0277,-0.05425,0.2,0.3350000000000001,0.5605,0.6675,0.05019475184524621,0.07354270730073964,0.19906743804507376,0.5371469917316115,0.6852173913043477,0.2466588755409137,52.13592233009708
UT230080,Uttar Pradesh,23,29.02136,82.33891,586,2.6495,4.6488,1.9992,72.71,-0.1011,-0.0825,0.0185,48.3,56.1,15.81,0.4553,0.5919,0.02732,0,1,8.5,32.0,1,medium,1.257688,0.0726,0.3415,0.6,0.8583333333333334,0.4375,0.9291666666666667,0.18962082728604082,0.1377228347604716,0.6196502228451108,0.4012736742685763,0.9582608695652173,0.3881946718777658,77.53398058252428
UT170081,Uttar Pradesh,17,28.88,77.9537,4272,2.3101,4.0297,1.7196,71.35,-0.1171,-0.0696,0.0475,36.3,54.8,49.86,0.4093,0.4591,0.00997,1,0,21.2,66.5,1,medium,1.08884,0.20184999999999997,0.124625,0.2,0.6466666666666667,0.654,0.8233333333333334,0.16435497242791441,0.32247297895134813,0.38916660578002416,0.6404328062258701,0.8478260869565216,0.41153856131057376,82.15533980582525
UT140082,Uttar Pradesh,14,29.16413,79.11378,311,0.5491,0.6058,0.0566,8.72,0.1677,0.1633,-0.0044,59.4,58.1,-2.17,0.2814,0.2707,-0.00214,0,0,48.9,91.8,1,low,0.040936,-0.011,-0.02675,0.2,0.18500000000000005,0.11550000000000002,0.5925,0.0075500924811570365,0.018224869156159968,0.2282930263760934,0.04557279440599614,0.6069565217391304,0.1389445964115701,16.174757281553397
UT250083,Uttar Pradesh,25,28.49186,79.06441,550,1.414,1.6763,0.2623,17.32,-0.2133,-0.2088,0.0046,82.8,84.2,1.74,0.5669,0.5618,-0.00103,0,0,54.3,73.5,1,low,0.171236,0.0144,-0.012875000000000001,0.2,0.09500000000000008,0.08850000000000002,0.5475000000000001,0.02704775243575449,0.05453166731823551,0.243038664124926,0.015746944231183516,0.56,0.14456508381370164,17.980582524271846
UT060084,Uttar Pradesh,6,26.35002,77.70048,937,0.4353,0.6922,0.2569,47.99,0.0294,0.0353,0.006,107.4,109.7,2.19,0.6692,0.692,0.00456,1,0,35.6,66.4,0,low,0.192532,0.01865,0.056999999999999995,0.2,0.4066666666666666,0.582,0.2033333333333333,0.030234415263023156,0.060606623703622166,0.31729822720238043,0.560897205759703,0.20086956521739127,0.1860817302317337,33.14563106796117
UT170085,Uttar Pradesh,17,25.35889,77.64363,511,1.1897,1.4291,0.2394,18.56,-0.0118,0.0011,0.0129,59.1,62.4,5.53,0.5396,0.4511,-0.0177,1,1,56.8,65.8,1,low,0.158488,0.041466666666666666,-0.22125,0.6,0.053333333333333344,0.5960000000000001,0.5266666666666666,0.025140183985246364,0.0932208013177176,0.02158841072579093,0.5763624614059023,0.5382608695652172,0.20127901677953985,38.77669902912621
UT240086,Uttar Pradesh,24,30.11119,77.35557,3611,2.808,3.288,0.48,16.51,-0.0934,-0.0505,0.0429,66.7,81.3,21.62,0.2784,0.2847,0.00126,1,1,12.8,66.7,1,medium,0.301208,0.14328333333333332,0.01575,0.6,0.7866666666666666,0.8160000000000001,0.8933333333333333,0.046496331557925936,0.23875769762488258,0.273459844705851,0.8193879072747459,0.920869565217391,0.37569592145329656,75.0873786407767
UT050087,Uttar Pradesh,5,29.35906,78.11292,968,2.6224,3.1054,0.4829,17.74,-0.0498,-0.0273,0.0225,61.6,77.3,25.17,0.3076,0.3915,0.01678,1,1,17.7,54.8,1,medium,0.303932,0.0982,0.20975,0.6,0.7050000000000001,0.7915000000000001,0.8525,0.046903941885756514,0.1743155132230359,0.47963308602286214,0.7923237098938973,0.8782608695652172,0.3801827106937824,76.03883495145631
UT050088,Uttar Pradesh,5,24.427,83.74211,1035,2.448,3.0204,0.5724,22.46,-0.0909,-0.036,0.0549,66.9,83.3,24.28,0.2083,0.2987,0.01807,0,0,28.4,31.6,1,medium,0.361408,0.17771666666666666,0.225875,0.2,0.5266666666666666,0.21799999999999997,0.7633333333333333,0.05550445994830788,0.28797675602570155,0.49676990827150547,0.15880055895852546,0.7852173913043476,0.30476370577107453,62.75728155339806
UT070089,Uttar Pradesh,7,27.82429,80.0224,681,0.371,0.5923,0.2212,46.96,-0.234,-0.2286,0.0054,44.5,46.3,3.93,0.3109,0.2585,-0.01047,0,1,29.9,89.2,0,low,0.170288,0.02005,-0.130875,0.6,0.5016666666666667,0.3305,0.25083333333333335,0.026905896859108606,0.06260778580704365,0.11763432146818725,0.2830749346869115,0.25043478260869567,0.12139532132406265,11.436893203883496
UT250090,Uttar Pradesh,25,29.92022,81.16035,1358,0.5648,0.7099,0.1451,21.82,-0.2827,-0.2809,0.0018,47.7,48.3,1.37,0.643,0.6774,0.00687,0,2,32.9,71.2,0,low,0.104516,0.006783333333333333,0.085875,1.0,0.45166666666666666,0.4355,0.22583333333333333,0.01706399286422155,0.04364439254128766,0.347985094949951,0.39906435203340496,0.2243478260869565,0.16173988695513525,23.902912621359224
UT170091,Uttar Pradesh,17,26.77866,79.51016,542,2.8116,3.842,1.0304,35.39,-0.2354,-0.1953,0.0402,34.9,54.4,54.25,0.4461,0.5439,0.01956,1,1,11.0,67.8,1,medium,0.646552,0.19091666666666668,0.2445,0.6,0.8166666666666667,0.8250000000000001,0.9083333333333333,0.09817246263513625,0.30684485585796134,0.5165636021866051,0.8293298573330167,0.9365217391304346,0.4485252325525396,87.20388349514563
UT220092,Uttar Pradesh,22,26.10483,82.02467,1097,2.0966,3.4268,1.3302,60.56,-0.2775,-0.2504,0.0271,63.2,74.4,17.54,0.4327,0.4449,0.00245,1,0,29.2,53.1,1,medium,0.8465680000000001,0.09698333333333332,0.030625,0.2,0.5133333333333334,0.6140000000000001,0.7566666666666667,0.12810219366720657,0.17257640806172914,0.28926823112126615,0.596246361522444,0.7782608695652173,0.3311410794469334,66.93203883495146
UT040093,Uttar Pradesh,4,24.93133,82.43186,351,1.0289,1.5255,0.4966,44.0,0.1188,0.1272,0.0084,151.7,154.2,1.61,0.6621,0.611,-0.01023,0,2,51.6,77.5,0,low,0.33316,0.02368333333333333,-0.127875,1.0,0.14,0.34199999999999997,0.07,0.05127752289230275,0.06780127793258989,0.12082256746793485,0.2957785375391464,0.06173913043478263,0.10408461166711788,7.16504854368932
UT140094,Uttar Pradesh,14,26.09772,81.21311,2431,2.0025,3.9305,1.928,91.7,-0.0428,-0.0053,0.0374,96.8,113.4,17.02,0.3201,0.3674,0.00945,1,2,25.9,46.1,1,medium,1.23016,0.12186666666666666,0.118125,1.0,0.5683333333333334,0.8704999999999999,0.7841666666666667,0.18550162864267813,0.20814468211420867,0.38225873944723765,0.8795919381831637,0.8069565217391302,0.41800773902678534,83.37864077669903
UT040095,Uttar Pradesh,4,28.55397,82.72639,314,2.0489,2.0044,-0.0445,-2.07,0.0837,0.083,-0.0008,74.3,74.0,-0.37,0.4755,0.4541,-0.00429,0,2,18.0,97.0,1,low,-0.001656,-0.002,-0.053625000000000006,1.0,0.7,0.51,0.85,0.0011767668266197016,0.03108948267815524,0.19973165596168782,0.48136160529353617,0.8756521739130433,0.24163721599276483,50.679611650485434
UT150096,Uttar Pradesh,15,27.54102,78.03123,244,0.7667,0.9465,0.1797,20.73,-0.0218,-0.021,0.0008,69.8,70.1,0.3,0.5833,0.5886,0.00106,0,0,20.4,72.0,0,low,0.124404,0.0025,0.01325,0.2,0.66,0.258,0.33,0.020039967240100553,0.037521789439152874,0.27080297303939466,0.20298700366195166,0.33304347826086955,0.13641745577615075,15.417475728155338
UT150097,Uttar Pradesh,15,26.69637,79.94329,384,0.7184,0.8565,0.1382,16.88,0.0652,0.0593,-0.0059,75.8,72.7,-3.97,0.2556,0.2858,0.00605,1,1,31.4,66.4,0,low,0.096424,-0.01475,0.075625,0.6,0.4766666666666667,0.7230000000000001,0.23833333333333334,0.015853132815467883,0.01286461352199527,0.3370919211174801,0.7166544233392802,0.23739130434782607,0.20164274054582715,38.990291262135926
UT040098,Uttar Pradesh,4,27.62929,83.61153,1303,0.7568,0.8483,0.0915,10.68,-0.1996,-0.2002,-0.0005,46.8,46.6,-0.46,0.2976,0.2994,0.00035,0,2,59.8,61.7,1,low,0.063444,-0.00125,0.0043749999999999995,1.0,0.0033333333333334103,0.301,0.5016666666666667,0.010918114969707146,0.03216153380498818,0.2613710786234747,0.2504874317181347,0.5121739130434783,0.16492068144992234,25.30097087378641
UT180099,Uttar Pradesh,18,24.82613,78.43856,1334,0.5381,0.7036,0.1655,25.94,0.1132,0.1208,0.0076,122.5,127.6,4.1,0.5157,0.5334,0.00353,1,0,23.3,89.4,0,low,0.120052,0.025833333333333333,0.044125,0.2,0.6116666666666666,0.6435,0.3058333333333333,0.019388748390350683,0.07087449116284432,0.3036153381201303,0.6288338644912206,0.30782608695652164,0.20957654074299714,41.53398058252427
UT060100,Uttar Pradesh,6,25.31491,79.93897,1114,1.0444,1.5159,0.4714,41.19,-0.2029,-0.1987,0.0042,59.3,61.4,3.58,0.6973,0.6276,-0.01394,1,2,29.9,75.3,0,low,0.31579199999999996,0.016466666666666664,-0.17425,1.0,0.5016666666666667,0.8504999999999999,0.25083333333333335,0.048678632960672284,0.05748576375661961,0.07153759805516993,0.8574987158314507,0.25043478260869567,0.20589569530165402,40.25242718446602
UT110101,Uttar Pradesh,11,24.30532,84.05319,2506,2.6061,4.0458,1.4397,53.2,-0.0946,-0.0638,0.0308,61.0,71.4,16.8,0.2492,0.3391,0.01798,1,0,20.0,32.9,0,medium,0.90638,0.105,0.22474999999999998,0.2,0.6666666666666667,0.66,0.33333333333333337,0.13705226302410897,0.18403544343965456,0.4955743160216001,0.647060772931384,0.33652173913043476,0.3089980639796591,63.320388349514566
UT090102,Uttar Pradesh,9,29.39905,78.7074,546,0.943,1.2103,0.2674,25.63,0.1052,0.1034,-0.0018,116.5,115.9,-0.44,0.2906,0.3342,0.00872,1,1,49.6,87.9,1,low,0.180944,-0.0045,0.109,0.6,0.17333333333333334,0.6320000000000001,0.5866666666666667,0.028500425366216744,0.02751597892204544,0.3725611578646721,0.6161302616389858,0.6008695652173912,0.2538632700485337,53.786407766990294
UT150103,Uttar Pradesh,15,30.10132,79.65889,298,0.5899,0.822,0.2321,33.64,0.0711,0.0619,-0.0092,115.3,111.8,-3.03,0.5475,0.5326,-0.00298,1,0,38.1,77.3,1,low,0.166172,-0.023,-0.03725,0.2,0.365,0.5695,0.6825,0.02628999226683598,0.0010720511268329375,0.2171341653769768,0.5470889417898824,0.7008695652173912,0.22791891131939657,47.14563106796116
UT170104,Uttar Pradesh,17,24.59424,81.75518,696,7.3761,12.1315,4.7554,63.61,-0.0527,0.0384,0.0911,96.6,156.2,61.03,0.5058,0.6713,0.0331,1,2,15.3,37.0,1,high,2.904128,0.32946666666666663,0.41374999999999995,1.0,0.745,0.9235,0.8725,0.43598864966246015,0.5048884340215662,0.6964338140056986,0.9381389774152034,0.8991304347826086,0.637074187334656,91.47572815533981
UT250105,Uttar Pradesh,25,25.72899,79.52913,2173,0.7999,1.0386,0.2388,26.53,0.1659,0.1858,0.0199,181.7,187.2,2.99,0.3155,0.3501,0.00692,0,1,49.2,64.4,1,low,0.16450399999999998,0.054733333333333335,0.0865,0.6,0.17999999999999994,0.23399999999999999,0.59,0.026040398277547654,0.11218419458347358,0.3486493128665651,0.17647513683989596,0.6043478260869564,0.2052790094981453,39.980582524271846
UT170106,Uttar Pradesh,17,30.27665,79.99102,769,1.4123,1.5692,0.1569,10.38,-0.1165,-0.1221,-0.0056,83.6,81.1,-2.96,0.2034,0.1819,-0.0043,1,1,43.9,95.6,1,low,0.10244400000000001,-0.013999999999999999,-0.05375,0.6,0.2683333333333333,0.6605000000000001,0.6341666666666667,0.01675394565450608,0.013936664648828211,0.19959881237836502,0.6476131034901769,0.6504347826086955,0.23315735463014448,48.36893203883495
UT180107,Uttar Pradesh,18,25.77904,83.92982,950,3.5118,4.6627,1.151,31.87,-0.0447,-0.0191,0.0256,122.4,130.5,6.61,0.6762,0.7755,0.01987,1,0,22.9,36.8,1,medium,0.716096,0.07501666666666668,0.24837499999999998,0.2,0.6183333333333334,0.6455000000000001,0.8091666666666667,0.10857879620292231,0.1411772217247111,0.5206817532696124,0.631043186726392,0.8330434782608694,0.36558320703058556,73.10679611650485
UT180108,Uttar Pradesh,18,29.43687,81.17171,619,0.7292,0.814,0.0847,10.22,0.1906,0.2086,0.018,124.6,135.5,8.62,0.6611,0.5824,-0.01574,1,0,25.5,93.9,0,low,0.058996,0.05936666666666666,-0.19675,0.2,0.575,0.6325000000000001,0.2875,0.010252530998271617,0.11880708821146373,0.04762575305706296,0.6166825921977785,0.28869565217391296,0.17572813096666057,29.49514563106796
UT140109,Uttar Pradesh,14,24.79227,80.16055,725,0.7311,0.6751,-0.056,-6.74,-0.0924,-0.0898,0.0027,105.8,107.3,1.43,0.4095,0.3782,-0.00626,1,2,30.5,73.8,0,low,-0.005392,0.009133333333333334,-0.07825,1.0,0.4916666666666667,0.8474999999999999,0.24583333333333335,0.000617724174352809,0.04700348607203087,0.173561470047093,0.8541847324786938,0.24521739130434783,0.2028807278448337,39.33980582524272
UT240110,Uttar Pradesh,24,30.03725,80.27207,1377,0.5255,0.4693,-0.0562,-8.98,-0.1828,-0.1703,0.0125,40.4,48.2,18.85,0.3373,0.331,-0.00126,1,2,16.4,91.4,1,low,-0.007184000000000001,0.06266666666666668,-0.01575,1.0,0.7266666666666667,0.9179999999999999,0.8633333333333333,0.00034957523622050927,0.12352411316952869,0.23998326170850123,0.9320633412684822,0.8895652173913041,0.34022767391849146,68.64077669902913
UT100111,Uttar Pradesh,10,29.58195,79.4767,1384,0.933,1.0354,0.1024,9.91,-0.1461,-0.1489,-0.0028,41.4,40.0,-3.44,0.3457,0.3083,-0.00748,1,0,28.4,62.4,0,low,0.069368,-0.006999999999999999,-0.0935,0.2,0.5266666666666666,0.618,0.2633333333333333,0.011804562687059681,0.023942475165935645,0.15735455288170935,0.6006650059927865,0.26347826086956516,0.16275166055921098,24.310679611650485
UT050112,Uttar Pradesh,5,29.33813,81.13919,1236,6.6192,13.0199,6.4007,95.26,-0.0586,0.1002,0.1587,83.0,123.8,48.59,0.6015,0.8022,0.04015,1,2,15.3,33.2,1,high,3.9166279999999993,0.47773333333333334,0.501875,1.0,0.745,0.9235,0.8725,0.5874957924408938,0.7168210301172514,0.7900885402482842,0.9381389774152034,0.8991304347826086,0.7495576881284953,94.7766990291262
UT010113,Uttar Pradesh,1,25.69597,84.36908,556,1.8739,3.7851,1.9112,96.83,0.0818,0.1408,0.0591,145.1,170.0,17.03,0.5138,0.5357,0.00438,1,0,22.0,53.9,0,medium,1.224184,0.17613333333333334,0.05475,0.2,0.6333333333333333,0.65,0.31666666666666665,0.18460739981774585,0.2857135369801654,0.31490704270256975,0.6360141617555275,0.31913043478260866,0.31731835007647097,64.67961165048544
UT090114,Uttar Pradesh,9,28.17817,81.56719,561,2.9664,3.5948,0.6284,20.49,-0.0637,-0.0279,0.0359,52.3,68.6,30.7,0.2361,0.3642,0.02561,0,1,26.7,62.5,1,medium,0.393432,0.14091666666666666,0.320125,0.6,0.5549999999999999,0.3465,0.7775,0.060296425123948935,0.23537478073576534,0.5969339700969092,0.30074951256828186,0.7999999999999998,0.33158514512090465,67.04854368932038
UT100115,Uttar Pradesh,10,24.5262,83.66227,2454,2.7442,3.6767,0.9325,32.79,-0.1306,-0.0837,0.0469,100.9,113.8,12.64,0.3285,0.3626,0.00681,1,1,28.0,62.5,1,medium,0.585732,0.13831666666666667,0.08512499999999999,0.6,0.5333333333333333,0.7400000000000001,0.7666666666666666,0.08907155950053443,0.23165833682941117,0.34718803345001414,0.7354336623382363,0.7886956521739128,0.3653336542518376,73.0873786407767
UT160116,Uttar Pradesh,16,28.05087,82.63637,4734,2.2213,2.5554,0.334,14.39,-0.1063,-0.0731,0.0332,72.1,91.4,26.4,0.3096,0.399,0.01789,1,1,14.6,54.7,1,medium,0.211912,0.127,0.223625,0.6,0.7566666666666667,0.807,0.8783333333333334,0.033134374203315546,0.21548227649342078,0.4943787237716948,0.8094459572164749,0.9052173913043478,0.3951671922282275,79.18446601941747
